EntryID	OrganismName	Kingdom	SequenceLength	SPStart	SPEnd	Class	Set
Q9S777	Arabidopsis thaliana	Viridiplantae	561	None	None	Negative	Fold_4
Q6NS45	Mus musculus	Metazoa	935	None	None	Negative	Fold_5
P28505	Hirudo medicinalis	Metazoa	65	None	None	Negative	Fold_4
Q8IR79	Drosophila melanogaster	Metazoa	1257	None	None	Negative	Fold_4
Q08032	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	650	None	None	Negative	Fold_5
Q96HW7	Homo sapiens	Metazoa	963	None	None	Negative	Fold_4
Q9CQJ4	Mus musculus	Metazoa	336	None	None	Negative	Fold_2
P05632	Bos taurus	Metazoa	51	None	None	Negative	Fold_3
P78395	Homo sapiens	Metazoa	509	None	None	Negative	Fold_1
P07926	Bos taurus	Metazoa	143	None	None	Negative	Fold_3
Q9Y2M0	Homo sapiens	Metazoa	1017	None	None	Negative	Fold_2
Q9Y315	Homo sapiens	Metazoa	318	None	None	Negative	Fold_5
Q9JHE3	Mus musculus	Metazoa	756	None	None	Negative	Fold_3
Q8N6U8	Homo sapiens	Metazoa	529	None	None	Negative	Fold_1
Q9ZVW2	Arabidopsis thaliana	Viridiplantae	995	None	None	Negative	Fold_4
O08962	Rattus norvegicus	Metazoa	1163	None	None	Negative	Fold_3
Q5U4U4	Xenopus laevis	Metazoa	579	None	None	Negative	Fold_5
Q9BY44	Homo sapiens	Metazoa	585	None	None	Negative	Fold_3
Q9B6D3	Yarrowia lipolytica (strain CLIB 122 / E 150)	Fungi	655	None	None	Negative	Fold_2
Q14585	Homo sapiens	Metazoa	488	None	None	Negative	Fold_5
Q93VC7	Arabidopsis thaliana	Viridiplantae	416	None	None	Negative	Fold_1
P26690	Glycine max	Viridiplantae	315	None	None	Negative	Fold_2
Q80US4	Mus musculus	Metazoa	605	None	None	Negative	Fold_5
C9JN71	Homo sapiens	Metazoa	531	None	None	Negative	Fold_1
Q10457	Caenorhabditis elegans	Metazoa	423	None	None	Negative	Fold_3
P00795	Sus scrofa	Metazoa	345	None	None	Negative	Fold_1
Q1ZXQ0	Dictyostelium discoideum	Other	1019	None	None	Negative	Fold_3
Q8BXR1	Mus musculus	Metazoa	771	None	None	Negative	Fold_5
P69140	Parechinus angulosus	Metazoa	126	None	None	Negative	Fold_1
Q9Y7N0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	578	None	None	Negative	Fold_4
Q03780	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	787	None	None	Negative	Fold_2
Q12348	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	645	None	None	Negative	Fold_1
O94742	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	89	None	None	Negative	Fold_5
Q8WXB4	Homo sapiens	Metazoa	792	None	None	Negative	Fold_4
Q68FR9	Rattus norvegicus	Metazoa	281	None	None	Negative	Fold_5
P83489	Bison priscus	Metazoa	49	None	None	Negative	Fold_1
E5L8F7	Lotus japonicus	Viridiplantae	358	None	None	Negative	Fold_3
O94376	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	138	None	None	Negative	Fold_4
Q8SSJ5	Encephalitozoon cuniculi (strain GB-M1)	Fungi	780	None	None	Negative	Fold_5
O94334	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	396	None	None	Negative	Fold_2
P01108	Mus musculus	Metazoa	454	None	None	Negative	Fold_4
Q10568	Bos taurus	Metazoa	782	None	None	Negative	Fold_1
Q96SB4	Homo sapiens	Metazoa	655	None	None	Negative	Fold_3
P28496	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	418	None	None	Negative	Fold_3
Q9CZX0	Mus musculus	Metazoa	547	None	None	Negative	Fold_4
Q9NTX9	Homo sapiens	Metazoa	383	None	None	Negative	Fold_2
Q6NV66	Mus musculus	Metazoa	1788	None	None	Negative	Fold_3
A9CMA6	Rattus norvegicus	Metazoa	288	None	None	Negative	Fold_3
I6R4V5	Matricaria chamomilla var. recutita	Viridiplantae	546	None	None	Negative	Fold_5
P12970	Mus musculus	Metazoa	266	None	None	Negative	Fold_4
O14645	Homo sapiens	Metazoa	258	None	None	Negative	Fold_1
Q8L785	Arabidopsis thaliana	Viridiplantae	1067	None	None	Negative	Fold_2
P93736	Arabidopsis thaliana	Viridiplantae	1108	None	None	Negative	Fold_5
P62828	Rattus norvegicus	Metazoa	216	None	None	Negative	Fold_4
Q8CEG0	Mus musculus	Metazoa	392	None	None	Negative	Fold_1
E1ACQ8	Aspergillus sp. (strain MF297-2)	Fungi	402	None	None	Negative	Fold_1
P17178	Rattus norvegicus	Metazoa	533	None	None	Negative	Fold_4
O74198	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	376	None	None	Negative	Fold_5
Q9UHV8	Homo sapiens	Metazoa	139	None	None	Negative	Fold_2
Q6PEH4	Danio rerio	Metazoa	753	None	None	Negative	Fold_4
Q06211	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1407	None	None	Negative	Fold_1
P46844	Rattus norvegicus	Metazoa	295	None	None	Negative	Fold_5
Q9D0I4	Mus musculus	Metazoa	301	None	None	Negative	Fold_3
P06773	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	312	None	None	Negative	Fold_1
Q53EQ6	Homo sapiens	Metazoa	642	None	None	Negative	Fold_2
P84228	Mus musculus	Metazoa	136	None	None	Negative	Fold_4
Q94JV5	Arabidopsis thaliana	Viridiplantae	307	None	None	Negative	Fold_2
Q6Q5H1	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	440	None	None	Negative	Fold_4
Q92736	Homo sapiens	Metazoa	4967	None	None	Negative	Fold_3
Q8VC19	Mus musculus	Metazoa	642	None	None	Negative	Fold_1
P01810	Mus musculus	Metazoa	119	None	None	Negative	Fold_5
P23668	Gallus gallus	Metazoa	134	None	None	Negative	Fold_2
Q91V24	Mus musculus	Metazoa	2159	None	None	Negative	Fold_1
Q9U8G7	Echinococcus granulosus	Metazoa	238	None	None	Negative	Fold_1
Q9NR28	Homo sapiens	Metazoa	239	None	None	Negative	Fold_3
A0A4P8DY91	Kitagawia praeruptora	Viridiplantae	364	None	None	Negative	Fold_1
F4J8G7	Arabidopsis thaliana	Viridiplantae	2138	None	None	Negative	Fold_3
O96764	Chironomus kiiensis	Metazoa	285	None	None	Negative	Fold_2
P53154	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	560	None	None	Negative	Fold_1
Q4QQU1	Rattus norvegicus	Metazoa	636	None	None	Negative	Fold_3
B8NNN3	Aspergillus flavus (strain ATCC 200026 / FGSC A1120 / IAM 13836 / NRRL 3357 / JCM 12722 / SRRC 167)	Fungi	584	None	None	Negative	Fold_2
Q22866	Caenorhabditis elegans	Metazoa	284	None	None	Negative	Fold_4
Q9UBB6	Homo sapiens	Metazoa	729	None	None	Negative	Fold_3
P17486	Caenorhabditis elegans	Metazoa	223	None	None	Negative	Fold_4
Q9C774	Arabidopsis thaliana	Viridiplantae	310	None	None	Negative	Fold_2
P0DKB6	Homo sapiens	Metazoa	136	None	None	Negative	Fold_2
Q8IX12	Homo sapiens	Metazoa	1150	None	None	Negative	Fold_5
D3Z2X2	Mus musculus	Metazoa	4749	None	None	Negative	Fold_3
Q9VBX2	Drosophila melanogaster	Metazoa	367	None	None	Negative	Fold_3
Q3UM45	Mus musculus	Metazoa	361	None	None	Negative	Fold_4
Q9R1C6	Mus musculus	Metazoa	564	None	None	Negative	Fold_1
A0A3T0ZHK6	Aspergillus versicolor	Fungi	496	None	None	Negative	Fold_3
Q8BKY8	Mus musculus	Metazoa	385	None	None	Negative	Fold_2
Q03792	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	727	None	None	Negative	Fold_4
P33304	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	620	None	None	Negative	Fold_5
P07290	Mizuhopecten yessoensis	Metazoa	156	None	None	Negative	Fold_5
A0A178WF56	Arabidopsis thaliana	Viridiplantae	71	None	None	Negative	Fold_5
Q8TC76	Homo sapiens	Metazoa	370	None	None	Negative	Fold_1
Q04047	Drosophila melanogaster	Metazoa	700	None	None	Negative	Fold_3
Q06328	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	317	None	None	Negative	Fold_2
O75593	Homo sapiens	Metazoa	365	None	None	Negative	Fold_3
A1Z8R8	Drosophila melanogaster	Metazoa	351	None	None	Negative	Fold_4
Q9BXU0	Homo sapiens	Metazoa	123	None	None	Negative	Fold_1
O14683	Homo sapiens	Metazoa	189	None	None	Negative	Fold_5
P62986	Rattus norvegicus	Metazoa	128	None	None	Negative	Fold_4
Q7TQC7	Mus musculus	Metazoa	527	None	None	Negative	Fold_4
P01802	Mus musculus	Metazoa	115	None	None	Negative	Fold_1
Q9VR38	Drosophila melanogaster	Metazoa	528	None	None	Negative	Fold_3
Q63734	Rattus norvegicus	Metazoa	625	None	None	Negative	Fold_1
Q08930	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	360	None	None	Negative	Fold_2
Q7TT16	Mus musculus	Metazoa	396	None	None	Negative	Fold_5
O88704	Mus musculus	Metazoa	910	None	None	Negative	Fold_1
Q585F3	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	Other	347	None	None	Negative	Fold_4
P80065	Daucus carota	Viridiplantae	661	None	None	Negative	Fold_3
P33076	Homo sapiens	Metazoa	1130	None	None	Negative	Fold_3
Q8CE46	Mus musculus	Metazoa	702	None	None	Negative	Fold_2
Q06496	Rattus norvegicus	Metazoa	637	None	None	Negative	Fold_2
Q9Y2Q3	Homo sapiens	Metazoa	226	None	None	Negative	Fold_2
Q8BYC6	Mus musculus	Metazoa	898	None	None	Negative	Fold_1
P49983	Trichomonas vaginalis	Other	229	None	None	Negative	Fold_4
A0A8P0N4K0	Canis lupus familiaris	Metazoa	1614	None	None	Negative	Fold_1
B7ZQJ9	Xenopus laevis	Metazoa	993	None	None	Negative	Fold_1
Q16515	Homo sapiens	Metazoa	512	None	None	Negative	Fold_4
Q03751	Drosophila melanogaster	Metazoa	249	None	None	Negative	Fold_4
O95416	Homo sapiens	Metazoa	240	None	None	Negative	Fold_3
F4I8B9	Arabidopsis thaliana	Viridiplantae	1345	None	None	Negative	Fold_1
Q42435	Capsicum annuum	Viridiplantae	498	None	None	Negative	Fold_4
O76927	Drosophila melanogaster	Metazoa	83	None	None	Negative	Fold_4
P87355	Columba livia	Metazoa	181	None	None	Negative	Fold_3
Q8IVW6	Homo sapiens	Metazoa	561	None	None	Negative	Fold_2
P47818	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	322	None	None	Negative	Fold_3
O94591	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	149	None	None	Negative	Fold_5
B8K1W2	Canis lupus familiaris	Metazoa	1325	None	None	Negative	Fold_1
Q12038	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1033	None	None	Negative	Fold_2
P57054	Homo sapiens	Metazoa	158	None	None	Negative	Fold_1
P19351	Drosophila melanogaster	Metazoa	397	None	None	Negative	Fold_4
Q18312	Caenorhabditis elegans	Metazoa	363	None	None	Negative	Fold_2
Q9BT04	Homo sapiens	Metazoa	418	None	None	Negative	Fold_2
Q96HU1	Homo sapiens	Metazoa	749	None	None	Negative	Fold_4
Q8L9X2	Arabidopsis thaliana	Viridiplantae	203	None	None	Negative	Fold_3
C0HLS9	Hyacinthus orientalis	Viridiplantae	55	None	None	Negative	Fold_4
Q9S834	Arabidopsis thaliana	Viridiplantae	298	None	None	Negative	Fold_4
Q6ZS30	Homo sapiens	Metazoa	2694	None	None	Negative	Fold_5
P20249	Gloydius blomhoffii	Metazoa	122	None	None	Negative	Fold_1
P0C7L0	Mus musculus	Metazoa	485	None	None	Negative	Fold_3
Q9W1A4	Drosophila melanogaster	Metazoa	797	None	None	Negative	Fold_5
P21262	Canis lupus familiaris	Metazoa	86	None	None	Negative	Fold_4
O49660	Arabidopsis thaliana	Viridiplantae	491	None	None	Negative	Fold_3
O43236	Homo sapiens	Metazoa	478	None	None	Negative	Fold_5
P21696	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	385	None	None	Negative	Fold_4
Q18936	Caenorhabditis elegans	Metazoa	458	None	None	Negative	Fold_3
Q96MY1	Homo sapiens	Metazoa	436	None	None	Negative	Fold_3
P41778	Mus musculus	Metazoa	430	None	None	Negative	Fold_3
Q502W6	Homo sapiens	Metazoa	1294	None	None	Negative	Fold_5
P38962	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	199	None	None	Negative	Fold_5
P15163	Leptonychotes weddellii	Metazoa	141	None	None	Negative	Fold_2
D3YWQ0	Mus musculus	Metazoa	1050	None	None	Negative	Fold_4
Q96KN8	Homo sapiens	Metazoa	279	None	None	Negative	Fold_5
Q08473	Drosophila melanogaster	Metazoa	344	None	None	Negative	Fold_3
B1AL88	Homo sapiens	Metazoa	458	None	None	Negative	Fold_4
P28028	Mus musculus	Metazoa	751	None	None	Negative	Fold_5
Q6GKV1	Arabidopsis thaliana	Viridiplantae	324	None	None	Negative	Fold_1
Q18786	Caenorhabditis elegans	Metazoa	118	None	None	Negative	Fold_3
Q09651	Caenorhabditis elegans	Metazoa	369	None	None	Negative	Fold_5
P61573	Homo sapiens	Metazoa	105	None	None	Negative	Fold_1
P53258	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	950	None	None	Negative	Fold_5
P29257	Cytisus scoparius	Viridiplantae	248	None	None	Negative	Fold_5
P25686	Homo sapiens	Metazoa	324	None	None	Negative	Fold_2
P81366	Erythrina variegata	Viridiplantae	172	None	None	Negative	Fold_5
Q9VX25	Drosophila melanogaster	Metazoa	209	None	None	Negative	Fold_3
Q6ZTR5	Homo sapiens	Metazoa	3187	None	None	Negative	Fold_4
A0A0C1E5A5	Aspergillus ustus	Fungi	380	None	None	Negative	Fold_2
Q9UQ03	Homo sapiens	Metazoa	480	None	None	Negative	Fold_5
Q6IFU8	Rattus norvegicus	Metazoa	433	None	None	Negative	Fold_2
Q5HZI1	Mus musculus	Metazoa	1210	None	None	Negative	Fold_2
O13815	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	105	None	None	Negative	Fold_2
Q8N9E0	Homo sapiens	Metazoa	248	None	None	Negative	Fold_1
Q8N998	Homo sapiens	Metazoa	374	None	None	Negative	Fold_2
E3WDQ9	Xenopus laevis	Metazoa	1173	None	None	Negative	Fold_2
Q23462	Caenorhabditis elegans	Metazoa	532	None	None	Negative	Fold_1
P0DOC8	Danio rerio	Metazoa	202	None	None	Negative	Fold_1
Q91YD4	Mus musculus	Metazoa	1506	None	None	Negative	Fold_5
Q9M2P7	Arabidopsis thaliana	Viridiplantae	308	None	None	Negative	Fold_4
Q42662	Plectranthus scutellarioides	Viridiplantae	764	None	None	Negative	Fold_5
Q63699	Rattus norvegicus	Metazoa	298	None	None	Negative	Fold_4
Q75GR5	Oryza sativa subsp. japonica	Viridiplantae	281	None	None	Negative	Fold_5
P86806	Crotalus durissus cumanensis	Metazoa	122	None	None	Negative	Fold_2
Q92522	Homo sapiens	Metazoa	213	None	None	Negative	Fold_3
Q5FVR6	Rattus norvegicus	Metazoa	276	None	None	Negative	Fold_3
Q9JHQ5	Mus musculus	Metazoa	299	None	None	Negative	Fold_2
P50851	Homo sapiens	Metazoa	2863	None	None	Negative	Fold_2
A0A1X7TVA9	Amphimedon queenslandica	Metazoa	533	None	None	Negative	Fold_5
Q8UW74	Xenopus laevis	Metazoa	180	None	None	Negative	Fold_2
Q9UHK6	Homo sapiens	Metazoa	382	None	None	Negative	Fold_2
O04523	Arabidopsis thaliana	Viridiplantae	416	None	None	Negative	Fold_4
P51950	Marthasterias glacialis	Metazoa	324	None	None	Negative	Fold_1
A2AMT1	Mus musculus	Metazoa	669	None	None	Negative	Fold_3
Q53RE8	Homo sapiens	Metazoa	183	None	None	Negative	Fold_3
P13106	Bumilleriopsis filiformis	Other	98	None	None	Negative	Fold_4
Q96BY6	Homo sapiens	Metazoa	2186	None	None	Negative	Fold_4
P49350	Artemisia annua	Viridiplantae	343	None	None	Negative	Fold_5
Q14003	Homo sapiens	Metazoa	757	None	None	Negative	Fold_2
Q8NG66	Homo sapiens	Metazoa	645	None	None	Negative	Fold_4
Q9UGM6	Homo sapiens	Metazoa	360	None	None	Negative	Fold_2
Q5A950	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	1512	None	None	Negative	Fold_5
O94561	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	195	None	None	Negative	Fold_4
P92979	Arabidopsis thaliana	Viridiplantae	465	None	None	Negative	Fold_1
Q14494	Homo sapiens	Metazoa	772	None	None	Negative	Fold_3
A0A1L8G2K9	Xenopus laevis	Metazoa	565	None	None	Negative	Fold_2
Q3KR92	Rattus norvegicus	Metazoa	370	None	None	Negative	Fold_1
Q66KI6	Xenopus laevis	Metazoa	1190	None	None	Negative	Fold_1
P10462	Bos taurus	Metazoa	97	None	None	Negative	Fold_4
Q8R395	Mus musculus	Metazoa	224	None	None	Negative	Fold_1
A2AWT3	Mus musculus	Metazoa	347	None	None	Negative	Fold_2
O75838	Homo sapiens	Metazoa	187	None	None	Negative	Fold_1
Q9SHE9	Arabidopsis thaliana	Viridiplantae	172	None	None	Negative	Fold_2
P00374	Homo sapiens	Metazoa	187	None	None	Negative	Fold_5
Q9FV02	Arabidopsis thaliana	Viridiplantae	294	None	None	Negative	Fold_3
D4A2Z8	Rattus norvegicus	Metazoa	1000	None	None	Negative	Fold_4
C0HK53	Pichia angusta	Fungi	269	None	None	Negative	Fold_1
Q6UXF1	Homo sapiens	Metazoa	575	None	None	Negative	Fold_1
Q84WJ9	Arabidopsis thaliana	Viridiplantae	328	None	None	Negative	Fold_3
Q95XX0	Caenorhabditis elegans	Metazoa	151	None	None	Negative	Fold_4
P57776	Mus musculus	Metazoa	281	None	None	Negative	Fold_3
Q5SRY7	Mus musculus	Metazoa	542	None	None	Negative	Fold_1
Q9CRB8	Mus musculus	Metazoa	166	None	None	Negative	Fold_4
Q9BYT1	Homo sapiens	Metazoa	436	None	None	Negative	Fold_2
P41509	Locusta migratoria	Metazoa	134	None	None	Negative	Fold_1
Q8LGD5	Arabidopsis thaliana	Viridiplantae	222	None	None	Negative	Fold_2
E9Q4F7	Mus musculus	Metazoa	2643	None	None	Negative	Fold_1
Q57ZL2	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	Other	566	None	None	Negative	Fold_3
Q86VZ2	Homo sapiens	Metazoa	330	None	None	Negative	Fold_3
Q0P3K1	Ostreococcus tauri	Viridiplantae	751	None	None	Negative	Fold_2
Q9CAH5	Arabidopsis thaliana	Viridiplantae	320	None	None	Negative	Fold_2
P09956	Drosophila melanogaster	Metazoa	575	None	None	Negative	Fold_4
Q9Y7J4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	174	None	None	Negative	Fold_5
Q3TJZ6	Mus musculus	Metazoa	515	None	None	Negative	Fold_5
Q9TQS6	Macaca fascicularis	Metazoa	334	None	None	Negative	Fold_1
Q9Y3I0	Homo sapiens	Metazoa	505	None	None	Negative	Fold_2
P00528	Drosophila melanogaster	Metazoa	552	None	None	Negative	Fold_5
P47167	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	239	None	None	Negative	Fold_5
Q64595	Rattus norvegicus	Metazoa	762	None	None	Negative	Fold_5
G5EG11	Caenorhabditis elegans	Metazoa	447	None	None	Negative	Fold_4
P49448	Homo sapiens	Metazoa	558	None	None	Negative	Fold_2
E2BJ30	Harpegnathos saltator	Metazoa	479	None	None	Negative	Fold_5
Q8JFY9	Xenopus laevis	Metazoa	292	None	None	Negative	Fold_4
B5X564	Arabidopsis thaliana	Viridiplantae	644	None	None	Negative	Fold_2
G3X6E2	Bos taurus	Metazoa	320	None	None	Negative	Fold_4
Q9FLN9	Arabidopsis thaliana	Viridiplantae	243	None	None	Negative	Fold_2
C9J302	Homo sapiens	Metazoa	202	None	None	Negative	Fold_5
Q5QJ38	Homo sapiens	Metazoa	904	None	None	Negative	Fold_3
Q9UF12	Homo sapiens	Metazoa	460	None	None	Negative	Fold_3
P11709	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	440	None	None	Negative	Fold_2
P84550	Homo sapiens	Metazoa	965	None	None	Negative	Fold_5
Q9DBT5	Mus musculus	Metazoa	824	None	None	Negative	Fold_5
Q6YY75	Oryza sativa subsp. japonica	Viridiplantae	534	None	None	Negative	Fold_2
Q8BXL7	Mus musculus	Metazoa	201	None	None	Negative	Fold_3
P14232	Nicotiana tabacum	Viridiplantae	359	None	None	Negative	Fold_5
Q60775	Mus musculus	Metazoa	612	None	None	Negative	Fold_4
O14417	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	203	None	None	Negative	Fold_3
P49459	Homo sapiens	Metazoa	152	None	None	Negative	Fold_1
O94510	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	433	None	None	Negative	Fold_4
P80431	Rattus norvegicus	Metazoa	80	None	None	Negative	Fold_3
Q9NFA0	Plasmodium falciparum (isolate 3D7)	Other	179	None	None	Negative	Fold_5
P02077	Capra hircus	Metazoa	145	None	None	Negative	Fold_5
P20439	Drosophila melanogaster	Metazoa	530	None	None	Negative	Fold_2
P60324	Mus musculus	Metazoa	178	None	None	Negative	Fold_5
P58501	Mus musculus	Metazoa	919	None	None	Negative	Fold_2
P13022	Dictyostelium discoideum	Other	281	None	None	Negative	Fold_1
P0CT76	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	143	None	None	Negative	Fold_1
P31249	Homo sapiens	Metazoa	432	None	None	Negative	Fold_1
Q924W6	Mus musculus	Metazoa	1344	None	None	Negative	Fold_4
Q9JK24	Mus musculus	Metazoa	453	None	None	Negative	Fold_3
P36083	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	450	None	None	Negative	Fold_5
O14910	Homo sapiens	Metazoa	233	None	None	Negative	Fold_1
Q9JK66	Rattus norvegicus	Metazoa	465	None	None	Negative	Fold_4
Q02764	Nicotiana tabacum	Viridiplantae	187	None	None	Negative	Fold_2
Q9NXG6	Homo sapiens	Metazoa	502	None	None	Negative	Fold_3
G1SKF7	Oryctolagus cuniculus	Metazoa	291	None	None	Negative	Fold_1
A0A2H3D8Y2	Armillaria gallica	Fungi	261	None	None	Negative	Fold_3
Q9UIE0	Homo sapiens	Metazoa	474	None	None	Negative	Fold_2
Q9WVP1	Mus musculus	Metazoa	423	None	None	Negative	Fold_4
P19258	Mus musculus	Metazoa	176	None	None	Negative	Fold_1
Q8K4R4	Mus musculus	Metazoa	332	None	None	Negative	Fold_2
O08716	Mus musculus	Metazoa	132	None	None	Negative	Fold_1
Q9LPV5	Arabidopsis thaliana	Viridiplantae	502	None	None	Negative	Fold_5
A0A9P5BNK0	Colletotrichum siamense	Fungi	180	None	None	Negative	Fold_5
C8VPE5	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	479	None	None	Negative	Fold_4
Q8TED0	Homo sapiens	Metazoa	518	None	None	Negative	Fold_4
Q9SNB8	Arabidopsis thaliana	Viridiplantae	583	None	None	Negative	Fold_3
Q96BT3	Homo sapiens	Metazoa	561	None	None	Negative	Fold_5
Q2KJ09	Rattus norvegicus	Metazoa	826	None	None	Negative	Fold_2
Q8LPN5	Arabidopsis thaliana	Viridiplantae	361	None	None	Negative	Fold_5
Q9LZ66	Arabidopsis thaliana	Viridiplantae	642	None	None	Negative	Fold_4
Q9ASS7	Arabidopsis thaliana	Viridiplantae	635	None	None	Negative	Fold_1
P11858	Pelophylax lessonae	Metazoa	141	None	None	Negative	Fold_3
P98078	Mus musculus	Metazoa	766	None	None	Negative	Fold_1
Q7TMA2	Mus musculus	Metazoa	652	None	None	Negative	Fold_2
P11240	Rattus norvegicus	Metazoa	146	None	None	Negative	Fold_5
P00130	Bos taurus	Metazoa	64	None	None	Negative	Fold_3
C0HJT4	Dendroaspis angusticeps	Metazoa	63	None	None	Negative	Fold_5
Q8MSU4	Drosophila melanogaster	Metazoa	1165	None	None	Negative	Fold_4
Q7S4E7	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	124	None	None	Negative	Fold_5
Q9JLQ0	Mus musculus	Metazoa	637	None	None	Negative	Fold_2
Q5T6V5	Homo sapiens	Metazoa	341	None	None	Negative	Fold_4
Q9BYR5	Homo sapiens	Metazoa	136	None	None	Negative	Fold_1
G3X987	Mus musculus	Metazoa	291	None	None	Negative	Fold_2
O54785	Mus musculus	Metazoa	638	None	None	Negative	Fold_3
Q12753	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	694	None	None	Negative	Fold_2
O35885	Mus musculus	Metazoa	263	None	None	Negative	Fold_1
Q43314	Arabidopsis thaliana	Viridiplantae	411	None	None	Negative	Fold_1
Q9JMH6	Mus musculus	Metazoa	613	None	None	Negative	Fold_5
Q9XU84	Caenorhabditis elegans	Metazoa	479	None	None	Negative	Fold_5
P04690	Chlamydomonas reinhardtii	Viridiplantae	443	None	None	Negative	Fold_5
Q07158	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37)	Fungi	488	None	None	Negative	Fold_4
P10103	Bos taurus	Metazoa	215	None	None	Negative	Fold_1
Q6UWZ7	Homo sapiens	Metazoa	409	None	None	Negative	Fold_3
P00614	Oxyuranus scutellatus scutellatus	Metazoa	119	None	None	Negative	Fold_2
Q6URK8	Homo sapiens	Metazoa	216	None	None	Negative	Fold_2
Q8WVK7	Homo sapiens	Metazoa	121	None	None	Negative	Fold_5
P97489	Mus musculus	Metazoa	404	None	None	Negative	Fold_4
P34619	Caenorhabditis elegans	Metazoa	1000	None	None	Negative	Fold_1
O74856	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	335	None	None	Negative	Fold_4
